Quantità,Nome della Famiglia e del Tipo,Valore Parametri,IFC Element,ID,Verifica,Stato
16,Controsoffitto composto:AR_CON_CPA_83mm_CI.05,J.002,IfcCovering,,Corretta,1
14,,J.002,IfcDoor,,Corretta,1
12,,J.002,IfcRoof,,Corretta,1
10,Pavimento:AR_PAV_RIV_20mm_FL-002,J.002,IfcSlab,,Corretta,1
5,Pianerottolo monolitico:AR_PAV_RIV_20mm_FL-002,J.002,IfcSlab,,Corretta,1
5,Pavimento:AR_PAV_GET_460mm_PI.01,J.002,IfcSlab,,Corretta,1
2,Pavimento:AR_PAV_GET_460mm_PI.03,J.002,IfcSlab,,Corretta,1
6,Pavimento:AR_PAV_RIV_20mm_FL-006,J.002,IfcSlab,,Corretta,1
7,Tetto di base:AR_TET_PIA_482mm_PE.21,J.002,IfcSlab,,Corretta,1
2,Pavimento:AR_PAV_GET_30mm_PI.13,J.002,IfcSlab,,Corretta,1
6,Pavimento:AR_PAV_GET_50mm_PI.14,J.002,IfcSlab,,Corretta,1
5,Scala gettata in opera:AR_SCA_ASS_FL-002_20mm,J.002,IfcStair,,Corretta,1
10,Rampa monolitica:AR_SCA_ASS_FL-002_20mm,J.002,IfcStairFlight,,Corretta,1
34,Muro di base:AR_MUR_DIV_200mm_MI.01,J.002,IfcWall,,Corretta,1
115,Muro di base:AR_MUR_RIV_20mm_R.08,J.002,IfcWall,,Corretta,1
4,Muro di base:AR_CON_CPA_67mm_CI.09,J.002,IfcWall,,Corretta,1
17,,J.002,IfcOpeningElement,,Corretta,1
1,,,IfcOpeningElement,1230306,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1341697,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1231494,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1230966,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1341817,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1332675,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1234012,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1345433,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1345488,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1345299,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1345270,Da compilare IDE_GEN_I_Wbs0,0
1,,,IfcOpeningElement,1345506,Da compilare IDE_GEN_I_Wbs0,0
